Symbol,Min_halflife,Max_halflife,Tissue_rolfs
ARPC5,75.50622881915884,198.39633075051694,Arytenoid Cartilage|Cricoid Cartilage|Liver
ARRB2,2009.1222624925904,2800.5946689290777,Arytenoid Cartilage
ART3,112.951740449721,181.53134366468572,Cricoid Cartilage|Laryngeal Muscle|Thyroid Cartilage
ARXES1,8.31776616671975,14.504780132041947,Liver
ARXES2,8.31776616671975,14.504780132041947,Liver
AS3MT,60.76462845978979,91.7114082002075,Liver
ASAH1,59.10232825323734,153.3652837967989,Arytenoid Cartilage|Liver
ASGR1,39.920167818772015,46.998339737367715,Liver
ASGR2,40.694567708208865,50.8141374959945,Liver
ASL,75.17865298913685,160.48169335744507,Cricoid Cartilage|Liver
ASPDH,106.21588771190034,125.83609934521743,Liver
ASPG,66.10320405879528,83.6671142857508,Liver
ASPH,65.88068723392128,132.5329217131832,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
ASPN,514.8725575189975,1332.9753472306631,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage
ASRGL1,85.51214317588445,388.22712563450983,Liver|Sternocleidomastoid Muscle
ASS1,49.69687618282451,12796.563333414371,Liver|Vocal Fold Mucosa
ASXL1,262.14201596972464,346.42924476132265,Blood
ATAD1,84.23054346044324,123.16230349771965,Arytenoid Cartilage
ATAD3A,114.40432111573327,298.07440124419924,Liver
ATAD5,1341.575188180539,1718.54672866102,Cricoid Cartilage
ATG3,55.52210244122118,64.31925585152598,Liver
ATG7,43.13411033639818,75.76069010583245,Liver
ATIC,87.86527403706033,306.81542481403585,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ATL2,37.501200030294584,151.1908782462305,Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
ATL3,63.23133655189737,85.55172195134327,Arytenoid Cartilage|Liver
ATOX1,64.6869087896671,415.3690969647628,Liver
ATP11A,84.32020038236753,108.2830979199171,Liver
ATP11C,73.98831317130936,131.96519382386444,Liver
ATP12A,96.27044174443726,169.5081753967514,Arytenoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
ATP13A1,58.7994215093973,87.06967619302164,Liver
ATP1A1,87.30729680611799,269.00925506832453,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ATP1A2,93.66326408105438,178.16785191638795,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ATP1A3,93.68436297481922,188.54734595295625,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ATP1A4,88.22875806649412,178.16785191638795,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ATP1B1,76.87044190859332,180.4483385772726,Arytenoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
ATP1B2,103.52562283551336,152.14498201425496,Sternocleidomastoid Muscle
ATP1B3,200.45225127647467,299.09263454571476,Laryngeal Muscle
ATP2A1,57.71617227019628,379.98018121119054,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ATP2A2,54.4285183007417,379.98018121119054,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
ATP2A3,60.54788838376239,379.98018121119054,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ATP2B1,147.97662634257995,201.2768582387266,Cricoid Cartilage
ATP4A,103.81635255515914,337.5031919951048,Arytenoid Cartilage|Liver|Sternocleidomastoid Muscle
ATP5F1A,112.00116026014075,404.16745222154464,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ATP5F1B,126.31383700409151,428.75083333605085,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ATP5F1C,134.40682179396254,493.63597428601724,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ATP5F1D,139.12797803327513,526.274354110687,Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
ATP5F1E,328.3760823813433,468.2108734432534,Laryngeal Muscle|Sternocleidomastoid Muscle
ATP5ME,139.8884319999891,458.7846754947265,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
ATP5MF,131.15367654871267,440.67635320367634,Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
ATP5MG,129.76234269452996,492.3211699745129,Arytenoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
ATP5MJ,122.23021552857165,349.04599944249276,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
ATP5MK,89.20813134619036,262.4728989181799,Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
ATP5PB,133.5329293099913,506.87179565627093,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ATP5PD,132.0280343923708,559.742003143971,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ATP5PF,112.06151790797406,391.9776704391801,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
ATP5PO,132.4274186709021,484.71830808388097,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ATP6V0C,79.35285409959307,138.2952226571909,Cricoid Cartilage|Thyroid Cartilage
ATP6V0D1,34.49065419936698,65.55616461790153,Liver
ATP6V1A,53.0182373504117,174.28530469815294,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
ATP6V1B2,66.49159572099892,112.1597379546842,Cricoid Cartilage|Liver
ATP6V1C1,50.238674639684376,67.69290878306693,Arytenoid Cartilage|Liver
ATP6V1E1,40.543814027049535,68.9698687124325,Liver
ATP6V1G1,40.93288140901724,56.612327151399384,Liver
ATP7B,364.25514196274844,428.5299416135686,Cricoid Cartilage
ATPAF2,191.43305331917452,249.63283813678794,Cricoid Cartilage
ATXN7L1,225.4748215429496,343.2129633472018,Liver
AUH,114.79114224012368,279.2133657843294,Cricoid Cartilage|Laryngeal Muscle|Liver
AZGP1,8.317766166719784,14.728096549334504,Blood
B2M,8.317766166719752,50.06630852450921,Blood|Liver
B4GALT1,74.9145831461708,118.30132508490044,Cricoid Cartilage
BAAT,49.30507508428791,67.58290608750221,Liver
BABAM2,66.73967878295235,79.84800006450365,Liver
BAG3,51.99253760919699,136.96305230889817,Arytenoid Cartilage|Cricoid Cartilage|Sternocleidomastoid Muscle
BANF1,73.35861151579292,244.31682087575848,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
BBOX1,48.60069629097754,92.50699178912711,Liver
BCAP31,67.27135077616055,107.54109724892837,Arytenoid Cartilage|Liver|Vocal Fold Mucosa
BCAT1,131.63105185502414,394.20692733238934,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
BCAT2,161.87148324839265,347.00734946664943,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle
BCHE,26.986458265911825,51.73705396976642,Liver
BCKDHA,81.93632632338617,110.13262054574756,Liver
BCKDHB,107.7919544705297,255.4204258165875,Cricoid Cartilage|Laryngeal Muscle|Liver
BCL11B,24.28757604087759,78.7480820517808,Cricoid Cartilage|Sternocleidomastoid Muscle|Thyroid Cartilage
BCL2L13,105.53531899662968,306.5892431520486,Arytenoid Cartilage|Cricoid Cartilage|Liver
BDH1,120.95929857804633,435.3711681088414,Arytenoid Cartilage|Cricoid Cartilage|Liver
BGN,45.54186468856415,433.3298341609478,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
BHMT,73.98502260811993,105.88461799653848,Liver
BIN1,112.61530147196541,197.71253070405047,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
BLMH,68.22314769290807,283.3991879628203,Arytenoid Cartilage|Blood|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
BLVRA,100.11152634914139,211.43279529016687,Cricoid Cartilage|Liver
BLVRB,102.4797162165772,349.0459994426928,Blood|Liver|Thyroid Cartilage
BOLA2,64.31428258500299,86.3510632412989,Liver
BORA,253.7451545673296,310.6541985701797,Sternocleidomastoid Muscle
BPGM,218.57222879304618,439.9770519290881,Blood
BPHL,20.53034386878611,283.6891598469707,Cricoid Cartilage|Liver
BPIFA1,22.882123125457255,58.49548976208269,Arytenoid Cartilage|Vocal Fold Mucosa
BPIFB1,8.317766166719759,123.84078265047731,Cricoid Cartilage|Laryngeal Muscle|Vocal Fold Mucosa
BPIFB9A,8.317766166719746,838.0620822891105,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
BPNT1,89.82468862546641,200.09059818897543,Cricoid Cartilage|Liver
BRCC3,110.52775452420946,126.43864356189667,Cricoid Cartilage
BRD2,457.271367054391,565.4497734003669,Cricoid Cartilage
BRD4,59.54872685222918,74.69258411206336,Cricoid Cartilage
BRINP2,46.93072004242581,56.29431265757056,Liver
BROX,85.42870812632205,141.29040541395216,Cricoid Cartilage
BSG,68.7731296599118,176.57926264126564,Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
BTD,48.17425093663471,82.14266409953942,Liver
BTF3,40.865511283872124,80.54777675610659,Arytenoid Cartilage|Liver|Thyroid Cartilage
BTF3L4,48.61916160111847,122.4281154948267,Liver
BZW1,40.07306707161294,76.27829030876548,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
C1QBP,112.53911739573147,310.3065161991495,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
C3,8.317766166719732,131.23644945910166,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
C4B,8.317766166719743,105.64254990435458,Arytenoid Cartilage|Blood|Cricoid Cartilage|Liver
CACNA1S,158.0573143319259,280.62638889055376,Laryngeal Muscle
CACNA2D1,141.50673982167686,551.0279010744912,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
CACNB1,128.90765078216737,252.28286826559432,Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage
CACNB4,203.1944831248851,252.28286826559432,Sternocleidomastoid Muscle
CACYBP,47.39873018616605,79.97467589749901,Arytenoid Cartilage|Liver|Vocal Fold Mucosa
CAD,109.75478216954107,133.02040887125185,Liver
CALM1,74.46189666281144,224.2589961369481,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
CALM2,74.46189666281144,224.2589961369481,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
CALM3,74.46189666281144,224.2589961369481,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
CALML3,34.383011250725815,224.2589961369481,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
CALR,50.36491775185807,193.864728276876,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
CALU,55.68192640727921,224.74374943851262,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle
CAMK2A,63.91889776930271,208.49144420893322,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
CAMK2B,116.12126436854142,208.49144420893322,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle
CAMK2D,63.91889776930271,208.49144420893322,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
CAMK2G,63.91889776930271,217.82810440537938,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
CAND1,81.24802116452722,198.79938256968939,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
CAND2,93.74771672831055,140.62157509244477,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Thyroid Cartilage
CANX,54.95897562998015,184.18437038794045,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
CAP1,61.61764698658695,135.10543598991845,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
CAPG,41.88938718666102,159.66534536360166,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Thyroid Cartilage|Vocal Fold Mucosa
CAPN1,71.43085720055606,198.9420274268409,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle
CAPN2,93.3426794604273,197.26707379852235,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
CAPNS1,64.4663140222385,250.00800020189467,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
CAPRIN1,31.419809491630552,61.83982875520882,Cricoid Cartilage|Liver
CAPZA1,74.52193850932393,153.66277788134596,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
CAPZA2,101.46710785872241,349.48597339145664,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage
CAPZB,70.45670379669042,286.03047340844427,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
CAR1,267.2374672038346,381.54890673024516,Blood
CAR2,198.04205158855638,438.3539481802038,Arytenoid Cartilage|Blood|Liver
CAR3,85.8874094348486,478.30742764343836,Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
CAR4,8.317766166719785,12.371460903745271,Liver
CAR5A,81.2638968952997,101.23247327594925,Liver
CARHSP1,64.35906968987415,214.5136342156689,Arytenoid Cartilage|Blood|Cricoid Cartilage
CARMIL1,93.92768524328851,140.64535283597323,Cricoid Cartilage
CARNMT1,104.58652290604977,124.73219114820267,Arytenoid Cartilage
CARS1,53.26950057138781,121.4715760017437,Arytenoid Cartilage|Cricoid Cartilage|Liver
CASK,135.75593547770598,222.87690693236422,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
CASKIN1,82.46434508222032,99.27512283485041,Liver
CASQ1,674.8694658595812,1225.002380960138,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
CASQ2,719.2188643942359,1315.0618445406092,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
CASR,11.701402106986295,19.860950732376605,Arytenoid Cartilage
CAT,28.536318672702542,321.1492728463087,Arytenoid Cartilage|Blood|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
CAV1,101.70283263090883,365.1345990657008,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle
CAV3,187.1263479576735,365.1345990657008,Arytenoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle
CAVIN1,120.39030491704276,290.37410252109635,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
CAVIN2,61.4991953177031,213.6046781386515,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
CAVIN4,156.26087106364616,267.5383135000681,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Vocal Fold Mucosa
CBR1,53.80011103599076,239.22249544761007,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
CBR2,70.1506803299261,211.11081641417098,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Vocal Fold Mucosa
CBR3,95.9649975969814,112.36428458923604,Liver
CBR4,122.20327872944094,408.0336603735896,Laryngeal Muscle|Liver
CBS,42.273664193531935,81.2678667974532,Liver
CBX3,43.9593381429556,75.55767058835771,Arytenoid Cartilage
CCAR2,53.52660102782805,89.51534832887836,Liver
CCDC18,335.32619095824884,467.81586989422885,Arytenoid Cartilage
CCDC186,22.72489526998342,74.96522163687348,Sternocleidomastoid Muscle
CCDC47,60.891406784182834,89.71811203449062,Liver
CCDC69,237.65046190621624,383.57233879268523,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
CCDC89,32.756138174770065,61.92039132523916,Liver
CCDC90B,113.46018505960112,326.12296281959004,Cricoid Cartilage|Liver
CCN3,46.93072004242581,56.29431265757056,Liver
CCNB3,286.6218527470493,467.81586989422874,Arytenoid Cartilage
CCT2,21.831120764082762,119.03779845036618,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
CCT3,34.861443729832324,120.84506997994123,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
CCT4,60.88472105346645,757.5379022513098,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
CCT5,44.483601180411995,121.44497250283771,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
CCT6A,53.91868645978893,122.58147766147452,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
CCT6B,54.45524348894784,122.58147766147452,Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
CCT7,50.753675850256855,112.17486401509544,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
CCT8,43.01588274361626,124.89138388467362,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
CD109,44.865105136165084,130.88538421273535,Arytenoid Cartilage
CD22,197.40752739336335,248.51407728471412,Liver
CD2AP,251.86271511634956,284.9037906051443,Sternocleidomastoid Muscle
CD34,114.8862730209772,147.5566110824657,Arytenoid Cartilage
CD36,8.31776616671979,173.95725539506964,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
CD38,200.06653437689363,282.3410104113829,Liver
CD47,74.35539415115053,145.74673500467316,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
CDC37,46.16749183647957,89.14598538898579,Arytenoid Cartilage|Cricoid Cartilage|Liver
CDC42,49.62571545086408,137.60883723581452,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
CDC42BPG,267.065858619916,395.8013878998954,Sternocleidomastoid Muscle
CDH13,259.3224058213364,358.21559718860385,Arytenoid Cartilage
CDHR5,1079.5283798467674,1536.0602339278566,Cricoid Cartilage
CDK11B,41.87146321026607,67.90290352030178,Cricoid Cartilage|Liver
CDK13,19.037057084669783,21.4876610824716,Liver
CDK4,56.910582372955744,83.26092258978326,Arytenoid Cartilage
CDK5RAP3,63.94100908420906,78.22595849449213,Liver
CEACAM1,66.3616257118185,79.23568627501169,Liver
CEACAM5,93.38984075358941,108.12825696091384,Liver
CELF1,43.52117081791208,61.22532234160955,Liver
CENPV,304.95934616752976,531.1472647968973,Arytenoid Cartilage|Cricoid Cartilage|Liver
CEP112,211.35220853036424,454.27450391695197,Laryngeal Muscle|Thyroid Cartilage
CEP135,303.29138256035213,399.31666666897934,Laryngeal Muscle|Sternocleidomastoid Muscle
CEP63,347.07974824616656,466.11186140203904,Cricoid Cartilage
CES1C,8.317766166719796,86.10078325883053,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
CES1D,8.317766166719794,178.91516813762198,Arytenoid Cartilage|Blood|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
CES1E,44.50740384043313,81.03825181915504,Liver
CES1F,71.48610860485798,94.8163712364575,Liver
CES1G,17.056661300950974,99.787249315793,Arytenoid Cartilage|Blood|Liver|Vocal Fold Mucosa
CES2A,63.86000895753821,110.07432232803555,Liver
CES2C,40.87555244345836,86.69306547207123,Arytenoid Cartilage|Liver
CES2E,61.41292208150205,119.61124772387086,Liver
CES3A,50.9729511381256,82.5584731188026,Liver
CES3B,56.05152577054042,95.52964473087376,Liver
CFAP157,39.461837777395175,82.44391086053477,Cricoid Cartilage|Vocal Fold Mucosa
CFB,8.31776616671974,29.697292488777745,Blood
CFD,24.41196321583221,61.070236172682336,Blood|Cricoid Cartilage
CFH,8.317766166719773,56.681768828371304,Arytenoid Cartilage|Blood
CFI,10.08684800388024,26.387596296853886,Blood
CFL1,61.03662569596966,158.2979573072946,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
CFL2,67.81432609121546,312.87440912981964,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
CFTR,50.29791477728337,57.9817097118912,Liver
CGN,56.52000249189246,156.04101241383148,Liver
CHAD,59.5082537415084,108.02995216207073,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle
CHCHD3,117.96576608593642,596.8974644219185,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
